{'fen': '1bk1bn1r/pppp1p2/r2q3p/pp1n4/4B1P1/3NPR2/PPPPPP2/1N1BRQ1K w - - 0 1', 'eval': -33},
{'fen': 'b4k1r/r2p1qpp/pp2p3/p2N2b1/P1n5/3PPP2/1PBP2PQ/B1KN4 w - - 0 4', 'eval': -30},
{'fen': '1k2nn2/ppq2p1b/2p1p1r1/2pr1pbQ/B1N5/3PPBP1/PPNR1P1P/K4R2 w - - 2 2', 'eval': -29},
{'fen': 'kb3b1q/pp1p3r/1np1np2/4P2p/6Q1/P5PR/2PP1P1B/N4RBK w - - 0 5', 'eval': -32},
{'fen': '3k1q1b/pppr1p2/b2pn1pr/6n1/8/2NP3P/PPPPR1B1/NQBK1R2 w - - 0 5', 'eval': 33},
{'fen': 'k1r2q1b/1rpbp1pp/1pp2n1p/n7/QP1N3R/P3P1P1/2NP2PP/RBK2B2 w - - 1 3', 'eval': 29},
{'fen': '1brkqn2/r3p1pn/2pp1pb1/pP3p2/8/3PRN1P/PQP1PBPR/3N1K1B w - - 0 2', 'eval': 21},
{'fen': 'k2bnn2/2rp1p1p/pp1q3p/p6r/7b/1PBPP1RP/NBPP1RPQ/3K2N1 w - - 2 2', 'eval': -12},
{'fen': '4bk1q/rppbpp2/p1p4p/2n5/2PN3R/2PPP3/P2N1QP1/K3B3 w - - 1 5', 'eval': -7},
{'fen': '2k1nbr1/p1ppn3/3pqpp1/pr4b1/6Q1/1P2NPPR/1PP1P2P/1NBBKR2 w - - 2 2', 'eval': 23},
{'fen': '3k3n/rb1ppp1p/p7/p5bp/q1P1P3/3PnP2/1PP1RN1P/3B1QBK w - - 2 5', 'eval': 27},
{'fen': 'kb2r2q/r1ppnpb1/p3p1p1/2P2p2/8/Q1PP1R1P/P1RP1PNN/2BKB3 w - - 0 3', 'eval': -24},
{'fen': 'b2knnr1/p1p1p1p1/pb1p2q1/1r3p2/2R1PB2/PPBN3P/1PP3PQ/1KRN4 w - - 0 3', 'eval': 27},
{'fen': 'kbq1r1nn/p1pp2p1/2p3rp/1b2p3/5QN1/2P2P2/PP1P1RPP/RK1BB2N w - - 0 2', 'eval': 13},
{'fen': '2k1q2n/r1p1pppn/1p2p1br/4p3/2B5/P3P2P/PPP1RRP1/B2KN1Q1 w - - 0 2', 'eval': -23},
{'fen': '2q2rk1/1rnpppp1/p2np1p1/3b1b2/3Q4/P2PRBP1/PP1NPP2/1K1NR2B w - - 4 3', 'eval': 9},
{'fen': 'bnk2r2/p2bpn1p/1pr1qpp1/p7/P3P3/1PB1Q1P1/P1P2PNN/R1RB3K w - - 3 3', 'eval': 31},
{'fen': 'qn1k2n1/4pp1p/1p1pp1rp/3b2r1/5N1Q/3b1PPP/PPPBP3/1B3KRN w - - 0 3', 'eval': 10},
{'fen': 'kb4nr/rp4pp/p2qbpn1/5p2/8/PPPP1BP1/3RRP1P/2QN1B1K w - - 0 3', 'eval': 19},
{'fen': '1n3k1r/p1pq1pbp/3rpppb/1P1n4/8/NRP1RP2/PP1P2PN/1KQB2B1 w - - 1 3', 'eval': -6},
{'fen': '1k1b3r/1npprp2/pp4pp/q2b4/2B2R2/1P2NP2/1P1PNPPP/2KB2Q1 w - - 0 2', 'eval': 31},
{'fen': '4n2k/ppp3pb/1brp3p/2n3p1/6P1/2Q3PP/PNPP1BP1/N1K1q1B1 w - - 0 3', 'eval': 7},
{'fen': 'rbRn1k1r/pp4pq/5p2/b3pPp1/P4n2/1P1P1R2/PB1N1P1P/3QNKB1 w - - 0 4', 'eval': -5},
{'fen': 'b2qk2n/3ppp2/1p1ppn1B/1p6/1P2P3/2RP3P/PP2PR2/1N2N1K1 w - - 0 4', 'eval': -12},
{'fen': '1b1k1q2/pppbpnr1/2p2p2/2n2P1r/8/1P2RNPP/PR1P1P2/BQ1KB2N w - - 1 2', 'eval': -31},
{'fen': '1brqk3/pnbp2p1/1ppnp3/2p2r2/5P2/PP2R1P1/1RNPPB1P/2NK2QB w - - 1 3', 'eval': -25},
{'fen': '2bk1q1r/nppp2r1/p2npb1p/8/1p6/2PP1P1R/BPP2BPR/1Q3KNN w - - 0 3', 'eval': 8},
{'fen': '1qb1rnk1/2n1p2r/ppp2b2/1p2P1pp/5B2/PP4P1/PN4PP/KN2BRRQ w - - 0 3', 'eval': 14},
{'fen': '1n2k1br/2p1p1pp/1pqpp1r1/b1n5/4PB2/1P1NPP2/P2PPQN1/2BRK1R1 w - - 4 3', 'eval': 32},
{'fen': '1rr1k3/R2n3p/1p1p2q1/3bp2b/1p5B/1P1P1P1P/PNPN2P1/1QK4B w - - 1 4', 'eval': -31},
{'fen': '2k1nq2/pp1rp1np/pp4pb/2r5/5P2/3PP3/PPN1P1RP/KRQB3B w - - 2 5', 'eval': -13},
{'fen': 'b2nkb2/2rq1pp1/1rn1pp1p/p1p5/2P5/B2PRNP1/PPP2RNP/K1Q2B2 w - - 2 5', 'eval': 1},
{'fen': 'k5q1/bp2pp2/2pr1bpp/1n2p3/1P4NB/3NnPP1/PPPR3P/K1BQ4 w - - 0 3', 'eval': 28},
{'fen': '2q1n2k/p2pnppb/2pprr2/1b3p2/Q7/P1P2B2/PR1PPP1P/NR1NKB2 w - - 2 2', 'eval': 19},
{'fen': '2qn1bkn/pp3bp1/rpp4p/p7/P2N4/2BPr3/PPP3PQ/1NRB2KR w - - 2 4', 'eval': -13},
{'fen': 'q1n4k/p1r1p2p/2p3pb/bp3rp1/2P5/1Bn1RPP1/1P2PBPP/2Q2NRK w - - 0 3', 'eval': 24},
{'fen': 'k2n3r/p1p1npbp/p1R1p1p1/7r/P5BR/4NP1P/P2PP1PN/1q3KQB w - - 1 2', 'eval': 34},
{'fen': '1q4k1/b1pbppp1/1p2ppn1/8/2n1P3/2rNPQP1/PRP2P1K/2RB1B2 w - - 2 4', 'eval': -25},
{'fen': 'qbr2n1k/2p1pp1n/bp1pp1p1/1B3r2/P4R1R/N5PP/1PP1PP2/1N1QB2K w - - 0 2', 'eval': -30},
{'fen': 'r1kq3n/1p3pp1/1b2p3/1B1n1pp1/8/2P1NPbP/PP1P1N2/K3RQ1R w - - 1 5', 'eval': -22},
{'fen': '1b1k1rb1/1ppnrqp1/2npp3/3pp1B1/4PP1P/1PNP4/1BPR2PR/1N1K1Q2 w - - 1 3', 'eval': -7},
